year,cens,zone_stat,desc_zone,district,area,n_stops,n_lines,avg_distan,tot,tot_F,tot_M,tot_foreig,n_fam,minors,working_age,seniors,tot_500,F_500,tot_M_500,foreign_500,fam_500,minors_500,working_500,seniors_500,stop_coverage,tot_accidents,tot_vehicles_involves,vehicle_categories,n_public_vehicles,public_accidents
2012,2223,57,Molinette-Millefonti,8,9420.11116127,0,0,-1.0,259,148,111,28,138,30.0,152.0,77.0,4951,2604,2349,764,2571,653.0,3055.0,1245.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2019,2223,57,Molinette-Millefonti,8,9420.11116127,0,0,-1.0,231,136,95,22,128,26.0,141.0,64.0,4317,2335,1982,600,2332,526.0,2588.0,1203.0,0.0,3.0,7.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
2012,2224,57,Molinette-Millefonti,8,15906.8529585,1,8,2.262086513994911,509,266,243,119,247,83.0,341.0,85.0,5114,2705,2409,962,2589,682.0,3206.0,1226.0,0.00196463654224,4.0,8.0,"['soccorso', 'privato_moto', 'privato_vettura']",0.0,0.0
2019,2224,57,Molinette-Millefonti,8,15906.8529585,1,8,2.173584905660377,402,214,188,97,207,56.0,265.0,81.0,4443,2418,2024,781,2356,557.0,2738.0,1147.0,0.002487562189055,0.0,0.0,0,0.0,0.0
2012,2225,57,Molinette-Millefonti,8,31101.5473203,2,2,2.922815945716709,681,368,315,137,330,93.0,428.0,162.0,4851,2524,2329,893,2482,669.0,3092.0,1092.0,0.002936857562408,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2225,57,Molinette-Millefonti,8,31101.5473203,2,3,2.852830188679246,608,353,255,94,296,71.0,369.0,168.0,4212,2267,1945,733,2248,540.0,2600.0,1072.0,0.003289473684211,5.0,9.0,"['veicoli_grandi', 'privato_vettura', 'pubblico']",1.0,1.0
2012,2226,57,Molinette-Millefonti,8,111069.032073,0,0,-1.0,9,1,6,0,4,0.0,6.0,1.0,2596,1434,1280,415,1294,449.0,1802.0,463.0,0.0,0.0,0.0,0,0.0,0.0
2019,2226,57,Molinette-Millefonti,8,111069.032073,0,0,-1.0,9,2,6,0,4,0.0,3.0,5.0,2335,1276,1178,325,1212,372.0,1564.0,518.0,0.0,0.0,0.0,0,0.0,0.0
2012,2228,57,Molinette-Millefonti,8,15323.1684068,0,0,-1.0,379,204,175,32,201,41.0,174.0,164.0,5444,2871,2575,1314,2753,755.0,3498.0,1193.0,0.0,0.0,0.0,0,0.0,0.0
2019,2228,57,Molinette-Millefonti,8,15323.1684068,0,0,-1.0,361,199,162,30,198,43.0,177.0,141.0,4721,2551,2170,969,2534,590.0,2971.0,1160.0,0.0,9.0,14.0,"['privato_moto', 'privato_vettura', 'pubblico', 'bicicletta']",1.0,1.0
2012,2229,57,Molinette-Millefonti,8,8441.28028831,0,0,-1.0,302,148,154,68,144,36.0,207.0,59.0,5589,2946,2645,1334,2825,789.0,3586.0,1216.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2019,2229,57,Molinette-Millefonti,8,8441.28028831,0,0,-1.0,256,139,117,41,137,32.0,167.0,57.0,4891,2637,2254,997,2605,629.0,3080.0,1182.0,0.0,0.0,0.0,0,0.0,0.0
2012,2230,57,Molinette-Millefonti,8,9648.79617805,1,9,2.149279050042409,183,88,95,76,90,31.0,133.0,19.0,4621,2441,2182,1149,2330,667.0,2971.0,985.0,0.005464480874317,2.0,4.0,"['privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2019,2230,57,Molinette-Millefonti,8,9648.79617805,1,9,2.09937106918239,174,88,86,82,79,29.0,122.0,23.0,4009,2167,1842,840,2135,508.0,2556.0,945.0,0.005747126436782,2.0,3.0,['privato_vettura'],0.0,0.0
2012,2233,57,Molinette-Millefonti,8,9261.88843888,0,0,-1.0,241,132,109,58,132,24.0,169.0,48.0,4677,2451,2224,1118,2364,635.0,3021.0,1019.0,0.0,0.0,0.0,0,0.0,0.0
2019,2233,57,Molinette-Millefonti,8,9261.88843888,0,0,-1.0,228,123,105,56,123,39.0,143.0,46.0,4053,2145,1907,818,2196,501.0,2542.0,1009.0,0.0,0.0,0.0,0,0.0,0.0
2012,2235,57,Molinette-Millefonti,8,9248.93477182,0,0,-1.0,256,135,121,59,127,45.0,167.0,44.0,6750,3516,3236,1653,3404,935.0,4376.0,1441.0,0.0,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2235,57,Molinette-Millefonti,8,9248.93477182,0,0,-1.0,238,132,106,62,122,38.0,150.0,50.0,5875,3122,2753,1212,3136,748.0,3717.0,1410.0,0.0,0.0,0.0,0,0.0,0.0
2012,2236,57,Molinette-Millefonti,8,12203.1884478,0,0,-1.0,163,89,74,37,85,22.0,111.0,30.0,4796,2524,2270,1145,2447,642.0,3090.0,1062.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2019,2236,57,Molinette-Millefonti,8,12203.1884478,0,0,-1.0,135,65,70,15,80,10.0,87.0,38.0,4195,2229,1965,821,2297,520.0,2643.0,1031.0,0.0,0.0,0.0,0,0.0,0.0
2012,2237,57,Molinette-Millefonti,8,9155.92915352,0,0,-1.0,397,233,164,70,213,46.0,240.0,111.0,5806,3033,2771,1394,2943,809.0,3738.0,1257.0,0.0,0.0,0.0,0,0.0,0.0
2019,2237,57,Molinette-Millefonti,8,9155.92915352,0,0,-1.0,351,193,158,55,203,28.0,225.0,98.0,5085,2694,2390,1043,2730,656.0,3213.0,1215.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2012,2238,57,Molinette-Millefonti,8,11565.0171907,0,0,-1.0,541,277,264,169,267,86.0,354.0,101.0,6848,3571,3277,1637,3468,941.0,4439.0,1468.0,0.0,1.0,2.0,"['soccorso', 'privato_vettura']",0.0,0.0
2019,2238,57,Molinette-Millefonti,8,11565.0171907,0,0,-1.0,463,242,221,125,259,63.0,306.0,94.0,6026,3169,2857,1209,3231,767.0,3831.0,1428.0,0.0,0.0,0.0,0,0.0,0.0
2012,2239,57,Molinette-Millefonti,8,6412.13686344,1,3,2.592027141645462,87,42,45,34,46,13.0,59.0,15.0,5935,3084,2851,1423,3004,812.0,3818.0,1305.0,0.011494252873563,3.0,6.0,"['privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2019,2239,57,Molinette-Millefonti,8,6412.13686344,1,3,2.667085953878407,84,44,40,29,48,13.0,56.0,15.0,5261,2767,2494,1041,2821,662.0,3336.0,1263.0,0.011904761904762,1.0,1.0,['privato_vettura'],0.0,0.0
2012,2240,57,Molinette-Millefonti,8,9383.00037935,2,9,2.286259541984733,292,160,132,68,143,55.0,190.0,47.0,6017,3145,2872,1460,3057,815.0,3867.0,1335.0,0.006849315068493,0.0,0.0,0,0.0,0.0
2019,2240,57,Molinette-Millefonti,8,9383.00037935,2,10,2.20335429769392,228,133,95,17,126,28.0,150.0,50.0,5299,2795,2504,1057,2862,681.0,3341.0,1277.0,0.008771929824561,0.0,0.0,0,0.0,0.0
2012,2241,57,Molinette-Millefonti,8,14732.3832199,0,0,-1.0,490,270,220,124,250,70.0,320.0,100.0,6958,3621,3331,1727,3558,937.0,4507.0,1508.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2019,2241,57,Molinette-Millefonti,8,14732.3832199,0,0,-1.0,427,227,200,92,226,56.0,277.0,94.0,6139,3222,2917,1258,3336,770.0,3913.0,1456.0,0.0,3.0,4.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
2012,2242,57,Molinette-Millefonti,8,8564.85694106,0,0,-1.0,286,136,150,129,158,33.0,217.0,36.0,3112,1603,1509,828,1567,455.0,2048.0,609.0,0.0,5.0,8.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2242,57,Molinette-Millefonti,8,8564.85694106,0,0,-1.0,230,108,122,76,136,21.0,170.0,39.0,2748,1422,1326,638,1456,370.0,1792.0,586.0,0.0,0.0,0.0,0,0.0,0.0
2012,2244,57,Molinette-Millefonti,8,10841.2005779,0,0,-1.0,297,157,140,19,151,31.0,184.0,82.0,5867,3060,2807,1466,2995,793.0,3844.0,1230.0,0.0,0.0,0.0,0,0.0,0.0
2019,2244,57,Molinette-Millefonti,8,10841.2005779,0,0,-1.0,288,150,138,28,144,33.0,171.0,84.0,5129,2687,2442,1048,2809,643.0,3293.0,1193.0,0.0,0.0,0.0,0,0.0,0.0
2012,2245,57,Molinette-Millefonti,8,10065.2576335,1,4,2.286259541984733,360,164,196,162,193,44.0,243.0,73.0,6988,3652,3330,1615,3578,937.0,4480.0,1565.0,0.002777777777778,1.0,1.0,['privato_vettura'],0.0,0.0
2019,2245,57,Molinette-Millefonti,8,10065.2576335,0,0,-1.0,284,144,140,93,164,33.0,176.0,75.0,6197,3253,2944,1195,3378,775.0,3939.0,1483.0,0.0,0.0,0.0,0,0.0,0.0
2012,2246,57,Molinette-Millefonti,8,7243.77036338,0,0,-1.0,218,114,104,64,114,35.0,141.0,42.0,6837,3540,3291,1730,3493,936.0,4487.0,1408.0,0.0,0.0,0.0,0,0.0,0.0
2019,2246,57,Molinette-Millefonti,8,7243.77036338,0,0,-1.0,187,95,92,40,98,30.0,122.0,35.0,6012,3127,2885,1267,3272,743.0,3911.0,1358.0,0.0,0.0,0.0,0,0.0,0.0
2012,2247,57,Molinette-Millefonti,8,7744.40358648,2,8,-1.0,242,120,122,84,118,30.0,180.0,32.0,5889,3073,2810,1448,3021,801.0,3835.0,1247.0,0.008264462809917,0.0,0.0,0,0.0,0.0
2019,2247,57,Molinette-Millefonti,8,7744.40358648,1,8,2.20335429769392,209,100,109,68,117,25.0,138.0,46.0,5180,2706,2474,1063,2833,653.0,3335.0,1192.0,0.004784688995215,0.0,0.0,0,0.0,0.0
2012,2248,57,Molinette-Millefonti,8,4014.70973763,0,0,-1.0,193,99,94,38,92,34.0,125.0,34.0,6368,3316,3046,1525,3245,872.0,4137.0,1353.0,0.0,0.0,0.0,0,0.0,0.0
2019,2248,57,Molinette-Millefonti,8,4014.70973763,0,0,-1.0,177,96,81,41,95,27.0,117.0,33.0,5608,2931,2677,1109,3057,693.0,3619.0,1296.0,0.0,0.0,0.0,0,0.0,0.0
2012,2249,57,Molinette-Millefonti,8,22540.8695236,0,0,-1.0,237,129,108,65,126,24.0,154.0,59.0,5049,2597,2440,1223,2554,692.0,3312.0,1033.0,0.0,0.0,0.0,0,0.0,0.0
2019,2249,57,Molinette-Millefonti,8,22540.8695236,0,0,-1.0,188,95,93,36,117,12.0,130.0,46.0,4418,2290,2123,862,2375,559.0,2846.0,1008.0,0.0,0.0,0.0,0,0.0,0.0
2012,2250,57,Molinette-Millefonti,8,5349.35553458,0,0,-1.0,179,92,87,28,87,19.0,125.0,35.0,6800,3537,3251,1657,3476,927.0,4437.0,1424.0,0.0,0.0,0.0,0,0.0,0.0
2019,2250,57,Molinette-Millefonti,8,5349.35553458,0,0,-1.0,166,94,72,22,84,23.0,104.0,39.0,5987,3127,2855,1197,3272,728.0,3892.0,1362.0,0.0,1.0,3.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2251,57,Molinette-Millefonti,8,6543.07292142,0,0,-1.0,182,104,78,26,95,21.0,102.0,59.0,6637,3448,3177,1620,3391,905.0,4326.0,1394.0,0.0,0.0,0.0,0,0.0,0.0
2019,2251,57,Molinette-Millefonti,8,6543.07292142,0,0,-1.0,193,97,96,8,97,20.0,119.0,54.0,5852,3062,2785,1182,3192,718.0,3805.0,1324.0,0.0,0.0,0.0,0,0.0,0.0
2012,2252,57,Molinette-Millefonti,8,10024.1036602,0,0,-1.0,286,138,148,59,144,43.0,167.0,76.0,7636,3957,3667,1844,3944,1045.0,4973.0,1606.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2019,2252,57,Molinette-Millefonti,8,10024.1036602,0,0,-1.0,225,117,108,42,119,30.0,138.0,57.0,6788,3552,3231,1407,3704,861.0,4389.0,1533.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2253,57,Molinette-Millefonti,8,16674.0073562,1,2,2.565733672603902,347,176,171,47,159,40.0,226.0,81.0,6939,3564,3369,1757,3581,949.0,4552.0,1432.0,0.002881844380403,0.0,0.0,0,0.0,0.0
2019,2253,57,Molinette-Millefonti,8,16674.0073562,1,3,2.522431865828092,320,160,160,29,159,43.0,191.0,86.0,6113,3184,2929,1316,3350,766.0,3976.0,1371.0,0.003125,3.0,8.0,"['privato_moto', 'privato_vettura', 'pubblico']",2.0,1.0
2012,2254,57,Molinette-Millefonti,8,21101.6551738,2,3,2.524173027989822,418,227,191,67,212,59.0,264.0,95.0,5431,2768,2657,1419,2815,744.0,3549.0,1132.0,0.004784688995215,0.0,0.0,0,0.0,0.0
2019,2254,57,Molinette-Millefonti,8,21101.6551738,2,4,2.546331236897275,400,209,191,61,210,47.0,260.0,93.0,4807,2505,2302,1066,2628,617.0,3128.0,1062.0,0.005,2.0,4.0,['privato_vettura'],0.0,0.0
2012,2256,57,Molinette-Millefonti,8,11279.4761957,0,0,-1.0,145,74,71,73,80,25.0,96.0,24.0,6721,3470,3239,1607,3455,928.0,4371.0,1410.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2019,2256,57,Molinette-Millefonti,8,11279.4761957,0,0,-1.0,117,62,55,46,67,26.0,75.0,16.0,6015,3155,2855,1259,3229,789.0,3880.0,1341.0,0.0,0.0,0.0,0,0.0,0.0
2012,2257,57,Molinette-Millefonti,8,6619.71929931,0,0,-1.0,228,112,116,71,128,30.0,156.0,42.0,7110,3701,3439,1607,3678,949.0,4584.0,1607.0,0.0,0.0,0.0,0,0.0,0.0
2019,2257,57,Molinette-Millefonti,8,6619.71929931,0,0,-1.0,210,110,100,64,128,21.0,142.0,47.0,6456,3384,3067,1294,3446,848.0,4090.0,1513.0,0.0,0.0,0.0,0,0.0,0.0
2012,2258,57,Molinette-Millefonti,8,7575.85738484,1,8,2.136980491942324,9,1,2,0,3,0.0,3.0,0.0,6813,3544,3299,1588,3527,918.0,4400.0,1525.0,0.111111111111111,2.0,3.0,"['privato_moto', 'privato_vettura', 'altro']",0.0,0.0
2012,2259,57,Molinette-Millefonti,8,9916.95242313,1,2,2.515691263782867,240,118,122,23,157,25.0,133.0,82.0,4697,2449,2278,968,2444,636.0,2948.0,1143.0,0.004166666666667,0.0,0.0,0,0.0,0.0
2019,2259,57,Molinette-Millefonti,8,9916.95242313,1,4,2.350943396226415,236,120,116,58,143,36.0,131.0,69.0,4365,2316,2044,828,2297,603.0,2703.0,1054.0,0.004237288135593,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2261,57,Molinette-Millefonti,8,4906.69714884,0,0,-1.0,184,95,89,43,101,20.0,128.0,36.0,6288,3255,3063,1468,3232,843.0,4057.0,1418.0,0.0,0.0,0.0,0,0.0,0.0
2019,2261,57,Molinette-Millefonti,8,4906.69714884,0,0,-1.0,155,69,86,39,96,13.0,109.0,33.0,5716,2997,2714,1162,3038,758.0,3625.0,1328.0,0.0,0.0,0.0,0,0.0,0.0
2012,2262,57,Molinette-Millefonti,8,4808.54161732,1,2,2.978371501272265,168,86,82,34,83,27.0,100.0,41.0,6649,3443,3236,1539,3450,896.0,4270.0,1513.0,0.005952380952381,0.0,0.0,0,0.0,0.0
2019,2262,57,Molinette-Millefonti,8,4808.54161732,1,2,2.914046121593291,155,81,74,22,81,14.0,110.0,31.0,6064,3176,2883,1253,3247,808.0,3845.0,1406.0,0.006451612903226,0.0,0.0,0,0.0,0.0
2012,2263,57,Molinette-Millefonti,8,5244.75486617,0,0,-1.0,147,74,73,16,84,17.0,95.0,35.0,7307,3797,3540,1561,3756,989.0,4617.0,1731.0,0.0,0.0,0.0,0,0.0,0.0
2019,2263,57,Molinette-Millefonti,8,5244.75486617,0,0,-1.0,152,77,75,34,80,28.0,99.0,25.0,6733,3542,3186,1275,3545,912.0,4197.0,1619.0,0.0,0.0,0.0,0,0.0,0.0
2012,2264,57,Molinette-Millefonti,8,10356.4724143,1,2,2.534351145038168,398,210,188,96,222,45.0,273.0,80.0,5781,3031,2780,1079,2967,783.0,3610.0,1418.0,0.00251256281407,0.0,0.0,0,0.0,0.0
2019,2264,57,Molinette-Millefonti,8,10356.4724143,1,3,2.661635220125786,356,196,160,73,215,30.0,255.0,71.0,5416,2872,2539,922,2812,742.0,3340.0,1329.0,0.002808988764045,2.0,4.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,2266,57,Molinette-Millefonti,8,12424.1689175,0,0,-1.0,9,1,2,0,3,0.0,3.0,0.0,5854,3065,2819,1161,3027,796.0,3648.0,1440.0,0.0,0.0,0.0,0,0.0,0.0
2019,2266,57,Molinette-Millefonti,8,12424.1689175,0,0,-1.0,9,2,2,0,2,2.0,2.0,0.0,5453,2896,2552,1002,2854,742.0,3384.0,1322.0,0.0,0.0,0.0,0,0.0,0.0
2012,2267,57,Molinette-Millefonti,8,11074.3302841,0,0,-1.0,509,254,255,159,241,78.0,350.0,81.0,6344,3329,3045,1219,3266,855.0,3954.0,1565.0,0.0,1.0,2.0,"['veicoli_grandi', 'pubblico']",1.0,1.0
2019,2267,57,Molinette-Millefonti,8,11074.3302841,0,0,-1.0,425,226,199,111,219,56.0,280.0,89.0,5927,3136,2786,1037,3100,803.0,3673.0,1446.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2012,2268,57,Molinette-Millefonti,8,8360.5996538,0,0,-1.0,217,120,97,13,111,37.0,130.0,50.0,6186,3248,2968,1156,3187,861.0,3768.0,1587.0,0.0,0.0,0.0,0,0.0,0.0
2019,2268,57,Molinette-Millefonti,8,8360.5996538,0,0,-1.0,232,130,102,29,111,48.0,133.0,51.0,5893,3121,2767,1060,3045,842.0,3565.0,1481.0,0.0,0.0,0.0,0,0.0,0.0
2012,2269,57,Molinette-Millefonti,8,30880.1683191,0,0,-1.0,50,29,21,6,27,9.0,26.0,15.0,3500,1866,1676,440,1799,466.0,2080.0,996.0,0.0,5.0,12.0,"['soccorso', 'privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2019,2269,57,Molinette-Millefonti,8,30880.1683191,0,0,-1.0,51,29,22,4,29,6.0,29.0,16.0,3413,1842,1571,400,1741,480.0,1964.0,969.0,0.0,2.0,3.0,['privato_vettura'],0.0,0.0
2012,2271,57,Molinette-Millefonti,8,287949.817498,10,28,2.315203562340967,19,4,15,18,19,0.0,19.0,0.0,1868,960,908,506,932,276.0,1224.0,368.0,0.526315789473684,3.0,6.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2271,57,Molinette-Millefonti,8,287949.817498,3,18,2.219287211740042,9,2,5,7,7,0.0,7.0,0.0,1729,899,828,472,878,249.0,1129.0,349.0,0.333333333333333,2.0,3.0,['privato_vettura'],0.0,0.0
2012,2272,57,Molinette-Millefonti,8,13206.2542279,0,0,-1.0,562,287,275,222,284,92.0,370.0,100.0,6989,3667,3352,1365,3578,947.0,4338.0,1734.0,0.0,0.0,0.0,0,0.0,0.0
2019,2272,57,Molinette-Millefonti,8,13206.2542279,0,0,-1.0,508,275,233,191,255,79.0,342.0,87.0,6640,3503,3130,1251,3426,942.0,4039.0,1652.0,0.0,0.0,0.0,0,0.0,0.0
2012,2273,57,Molinette-Millefonti,8,20329.7512504,2,8,2.219253604749788,681,391,332,68,366,76.0,403.0,244.0,7146,3755,3421,1377,3646,983.0,4436.0,1757.0,0.002936857562408,3.0,6.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2273,57,Molinette-Millefonti,8,20329.7512504,1,5,2.157651991614256,669,362,307,52,343,87.0,360.0,222.0,6822,3597,3220,1265,3516,977.0,4145.0,1695.0,0.001494768310912,0.0,0.0,0,0.0,0.0
2012,2274,57,Molinette-Millefonti,8,28113.3044163,0,0,-1.0,283,151,132,14,140,33.0,153.0,97.0,5236,2777,2495,948,2694,729.0,3170.0,1373.0,0.0,4.0,7.0,['privato_vettura'],0.0,0.0
2019,2274,57,Molinette-Millefonti,8,28113.3044163,0,0,-1.0,300,160,140,12,136,50.0,156.0,94.0,5083,2707,2371,875,2593,747.0,3009.0,1322.0,0.0,3.0,6.0,['privato_vettura'],0.0,0.0
2012,2275,57,Molinette-Millefonti,8,7354.26612573,0,0,-1.0,126,65,61,29,60,26.0,69.0,31.0,5464,2885,2615,1165,2755,767.0,3452.0,1281.0,0.0,0.0,0.0,0,0.0,0.0
2019,2275,57,Molinette-Millefonti,8,7354.26612573,0,0,-1.0,111,54,57,33,56,19.0,73.0,19.0,5155,2710,2438,1047,2627,747.0,3173.0,1228.0,0.0,0.0,0.0,0,0.0,0.0
2012,2276,57,Molinette-Millefonti,8,13812.2669466,0,0,-1.0,200,104,96,46,113,22.0,121.0,57.0,6329,3340,3025,1209,3168,888.0,3911.0,1566.0,0.0,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2276,57,Molinette-Millefonti,8,13812.2669466,0,0,-1.0,212,115,97,46,115,30.0,130.0,52.0,6052,3184,2861,1086,3044,886.0,3636.0,1523.0,0.0,2.0,4.0,['privato_vettura'],0.0,0.0
2012,2277,57,Molinette-Millefonti,8,4271.43204327,0,0,-1.0,89,43,46,7,39,16.0,57.0,16.0,6183,3322,2989,1069,3104,895.0,3734.0,1682.0,0.0,0.0,0.0,0,0.0,0.0
2019,2277,57,Molinette-Millefonti,8,4271.43204327,0,0,-1.0,78,39,39,4,37,7.0,50.0,21.0,5961,3176,2822,965,3007,850.0,3503.0,1645.0,0.0,0.0,0.0,0,0.0,0.0
2012,2278,57,Molinette-Millefonti,8,8705.34460039,0,0,-1.0,236,125,111,55,120,33.0,153.0,50.0,6183,3322,2989,1069,3104,895.0,3734.0,1682.0,0.0,2.0,3.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2278,57,Molinette-Millefonti,8,8705.34460039,0,0,-1.0,219,119,100,55,115,28.0,141.0,50.0,5961,3176,2822,965,3007,850.0,3503.0,1645.0,0.0,0.0,0.0,0,0.0,0.0
2012,2279,57,Molinette-Millefonti,8,12134.9032239,2,8,2.219253604749788,623,343,280,140,327,81.0,379.0,163.0,6590,3552,3167,1076,3298,954.0,3949.0,1816.0,0.003210272873194,2.0,2.0,['privato_vettura'],0.0,0.0
2019,2279,57,Molinette-Millefonti,8,12134.9032239,0,0,-1.0,636,326,310,152,331,95.0,389.0,152.0,6401,3421,3021,998,3209,931.0,3734.0,1777.0,0.0,8.0,14.0,"['privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2012,2280,57,Molinette-Millefonti,8,27632.7060792,2,4,2.525021204410518,582,304,278,30,273,88.0,306.0,188.0,5743,3112,2746,937,2895,826.0,3443.0,1589.0,0.003436426116838,2.0,3.0,"['privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2019,2280,57,Molinette-Millefonti,8,27632.7060792,2,7,2.5062893081761,597,314,283,27,281,89.0,307.0,201.0,5609,3009,2641,864,2826,819.0,3263.0,1568.0,0.003350083752094,1.0,1.0,['privato_vettura'],0.0,0.0
2012,2281,57,Molinette-Millefonti,8,4992.06411933,0,0,-1.0,89,51,38,10,40,14.0,47.0,28.0,5428,2892,2623,997,2700,806.0,3284.0,1425.0,0.0,0.0,0.0,0,0.0,0.0
2019,2281,57,Molinette-Millefonti,8,4992.06411933,0,0,-1.0,74,40,34,13,36,2.0,41.0,31.0,5209,2771,2473,906,2626,744.0,3090.0,1410.0,0.0,0.0,0.0,0,0.0,0.0
2012,2282,57,Molinette-Millefonti,8,11240.2127967,0,0,-1.0,383,193,190,113,183,46.0,275.0,62.0,6118,3286,2956,1067,3067,884.0,3689.0,1669.0,0.0,0.0,0.0,0,0.0,0.0
2019,2282,57,Molinette-Millefonti,8,11240.2127967,0,0,-1.0,350,165,185,108,181,55.0,236.0,59.0,5887,3135,2784,964,2971,833.0,3454.0,1632.0,0.0,0.0,0.0,0,0.0,0.0
2012,2283,57,Molinette-Millefonti,8,9411.13814183,0,0,-1.0,323,170,153,71,161,29.0,212.0,82.0,6009,3233,2900,1047,3010,870.0,3605.0,1658.0,0.0,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2283,57,Molinette-Millefonti,8,9411.13814183,0,0,-1.0,293,163,130,50,153,44.0,166.0,83.0,5793,3086,2741,949,2926,821.0,3391.0,1615.0,0.0,0.0,0.0,0,0.0,0.0
2012,2284,57,Molinette-Millefonti,8,8752.21942371,0,0,-1.0,360,188,172,107,180,66.0,234.0,60.0,5730,3097,2757,839,2866,811.0,3388.0,1655.0,0.0,0.0,0.0,0,0.0,0.0
2019,2284,57,Molinette-Millefonti,8,8752.21942371,0,0,-1.0,331,169,162,76,171,57.0,200.0,74.0,5585,2971,2648,770,2807,792.0,3205.0,1622.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2286,58,Lingotto-Barriera di Nizza,8,231242.020432,5,22,2.344253604749788,681,462,441,267,445,145.0,591.0,167.0,2955,1647,1530,738,1546,490.0,2009.0,678.0,0.007342143906021,2.0,4.0,['privato_vettura'],0.0,0.0
2019,2286,58,Lingotto-Barriera di Nizza,8,231242.020432,2,9,2.30314465408805,681,446,386,254,439,116.0,549.0,167.0,2781,1535,1397,683,1502,431.0,1868.0,633.0,0.002936857562408,5.0,9.0,"['privato_vettura', 'pubblico', 'bicicletta']",1.0,1.0
2012,2287,58,Lingotto-Barriera di Nizza,8,39421.0331269,0,0,-1.0,681,355,340,114,332,97.0,398.0,200.0,4080,2187,1971,708,2034,593.0,2486.0,1079.0,0.0,2.0,3.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2287,58,Lingotto-Barriera di Nizza,8,39421.0331269,0,0,-1.0,647,340,307,97,318,87.0,371.0,189.0,3906,2055,1880,667,1987,549.0,2335.0,1051.0,0.0,1.0,2.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
2012,2288,58,Lingotto-Barriera di Nizza,8,23446.4181797,2,7,2.220101781170484,681,407,352,25,364,122.0,381.0,256.0,5037,2694,2421,746,2473,741.0,2986.0,1388.0,0.002936857562408,1.0,2.0,['privato_vettura'],0.0,0.0
2019,2288,58,Lingotto-Barriera di Nizza,8,23446.4181797,1,5,2.157651991614256,681,395,330,29,368,86.0,383.0,256.0,4872,2575,2326,704,2430,692.0,2838.0,1371.0,0.001468428781204,0.0,0.0,0,0.0,0.0
2012,2289,58,Lingotto-Barriera di Nizza,8,222432.536224,4,8,2.724448685326548,9,1,2,0,3,0.0,2.0,1.0,3319,1809,1570,469,1675,496.0,2030.0,853.0,0.444444444444444,8.0,14.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura', 'altro']",0.0,0.0
2019,2289,58,Lingotto-Barriera di Nizza,8,222432.536224,4,13,2.612473794549266,9,2,2,0,2,0.0,2.0,2.0,3201,1697,1499,405,1623,433.0,1905.0,858.0,0.444444444444444,22.0,45.0,"['polizia', 'bicicletta', 'soccorso', 'privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2012,2290,58,Lingotto-Barriera di Nizza,8,16813.4943856,0,0,-1.0,629,333,296,183,325,88.0,409.0,132.0,4404,2417,2205,921,2241,727.0,2896.0,999.0,0.0,0.0,0.0,0,0.0,0.0
2019,2290,58,Lingotto-Barriera di Nizza,8,16813.4943856,0,0,-1.0,566,298,268,164,325,71.0,377.0,118.0,4173,2263,2056,840,2186,631.0,2705.0,983.0,0.0,0.0,0.0,0,0.0,0.0
2012,2291,58,Lingotto-Barriera di Nizza,8,10083.9669221,0,0,-1.0,238,124,114,64,107,53.0,151.0,34.0,3525,1866,1649,518,1730,522.0,2134.0,859.0,0.0,2.0,4.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
